year,exporter,importer,hs6,trade_value,distance,pci,gdp_ex,pop_ex,internet_ex,gdp_im,pop_im,internet_im,tariff,legal_ex,legal_im,same_legal,ln_trade_value,log_distance,ln_gdp_ex,ln_gdp_im,ln_pop_ex,ln_pop_im
2018,THA,SAU,190531,1784.46,6106,-0.298,506754208404.485,71376079.0,56.8175,886564800000.0,30196281.0,93.31,0.05264592768427189,uk,is,0,7.487431364095237,8.717027173294824,26.951291926939618,27.510620056235958,18.083473343164187,17.22322932906668
2018,THA,SAU,200599,563842.15,6106,0.145,506754208404.485,71376079.0,56.8175,886564800000.0,30196281.0,93.31,0.023674095960893742,uk,is,0,13.242531388965551,8.717027173294824,26.951291926939618,27.510620056235958,18.083473343164187,17.22322932906668
2018,THA,SAU,210390,482198.11,6106,0.421,506754208404.485,71376079.0,56.8175,886564800000.0,30196281.0,93.31,0.10579262371170195,uk,is,0,13.08611239902033,8.717027173294824,26.951291926939618,27.510620056235958,18.083473343164187,17.22322932906668
2018,THA,SAU,210690,1557727.7650000001,6106,0.198,506754208404.485,71376079.0,56.8175,886564800000.0,30196281.0,93.31,0.07162134912354418,uk,is,0,14.258739398472757,8.717027173294824,26.951291926939618,27.510620056235958,18.083473343164187,17.22322932906668
2018,THA,ARE,020714,1885614.975,4904,0.823,506754208404.485,71376079.0,56.8175,440560108917.631,9346701.0,98.45,0.027085352878269034,uk,uk,1,14.44976510267254,8.497806477616047,26.951291926939618,26.811312729126026,18.083473343164187,16.05053400477963
2018,THA,ARE,160100,0.0,4904,-0.231,506754208404.485,71376079.0,56.8175,440560108917.631,9346701.0,98.45,0.07932476741557781,uk,uk,1,0.0,8.497806477616047,26.951291926939618,26.811312729126026,18.083473343164187,16.05053400477963
2018,THA,ARE,160232,498786.59,4904,0.287,506754208404.485,71376079.0,56.8175,440560108917.631,9346701.0,98.45,0.014814392956130575,uk,uk,1,13.119935612767206,8.497806477616047,26.951291926939618,26.811312729126026,18.083473343164187,16.05053400477963
2018,THA,ARE,040210,0.0,4904,-0.534,506754208404.485,71376079.0,56.8175,440560108917.631,9346701.0,98.45,0.13730485629102948,uk,uk,1,0.0,8.497806477616047,26.951291926939618,26.811312729126026,18.083473343164187,16.05053400477963
2018,THA,ARE,190531,1784.46,4904,-0.298,506754208404.485,71376079.0,56.8175,440560108917.631,9346701.0,98.45,0.04622919742400237,uk,uk,1,7.487431364095237,8.497806477616047,26.951291926939618,26.811312729126026,18.083473343164187,16.05053400477963
2018,THA,ARE,200599,269930.4835,4904,0.145,506754208404.485,71376079.0,56.8175,440560108917.631,9346701.0,98.45,0.10275311980955747,uk,uk,1,12.505923440961958,8.497806477616047,26.951291926939618,26.811312729126026,18.083473343164187,16.05053400477963
2018,THA,ARE,210390,482198.11,4904,0.421,506754208404.485,71376079.0,56.8175,440560108917.631,9346701.0,98.45,0.05363955065251753,uk,uk,1,13.08611239902033,8.497806477616047,26.951291926939618,26.811312729126026,18.083473343164187,16.05053400477963
2018,THA,ARE,210690,1557727.7650000001,4904,0.198,506754208404.485,71376079.0,56.8175,440560108917.631,9346701.0,98.45,0.08280952296489351,uk,uk,1,14.258739398472757,8.497806477616047,26.951291926939618,26.811312729126026,18.083473343164187,16.05053400477963
2019,THA,BHR,020714,1885614.975,5382,0.823,543976691793.886,71522271.0,66.6524,40446808510.6383,1483756.0,99.7015,0.08653943910805914,uk,uk,1,14.44976510267254,8.590815331286851,27.022172236917317,24.423253577724783,18.08551944168111,14.210087268705758
2019,THA,BHR,160100,0.0,5382,-0.231,543976691793.886,71522271.0,66.6524,40446808510.6383,1483756.0,99.7015,0.03587962377357378,uk,uk,1,0.0,8.590815331286851,27.022172236917317,24.423253577724783,18.08551944168111,14.210087268705758
2019,THA,BHR,160232,498786.59,5382,0.287,543976691793.886,71522271.0,66.6524,40446808510.6383,1483756.0,99.7015,0.14574184788703817,uk,uk,1,13.119935612767206,8.590815331286851,27.022172236917317,24.423253577724783,18.08551944168111,14.210087268705758
2019,THA,BHR,040210,0.0,5382,-0.534,543976691793.886,71522271.0,66.6524,40446808510.6383,1483756.0,99.7015,0.11851859527055603,uk,uk,1,0.0,8.590815331286851,27.022172236917317,24.423253577724783,18.08551944168111,14.210087268705758
2019,THA,BHR,190531,1784.46,5382,-0.298,543976691793.886,71522271.0,66.6524,40446808510.6383,1483756.0,99.7015,0.14152985181898647,uk,uk,1,7.487431364095237,8.590815331286851,27.022172236917317,24.423253577724783,18.08551944168111,14.210087268705758
2019,THA,BHR,200599,269930.4835,5382,0.145,543976691793.886,71522271.0,66.6524,40446808510.6383,1483756.0,99.7015,0.13527582905987082,uk,uk,1,12.505923440961958,8.590815331286851,27.022172236917317,24.423253577724783,18.08551944168111,14.210087268705758
2019,THA,BHR,210390,482198.11,5382,0.421,543976691793.886,71522271.0,66.6524,40446808510.6383,1483756.0,99.7015,0.09370599703355191,uk,uk,1,13.08611239902033,8.590815331286851,27.022172236917317,24.423253577724783,18.08551944168111,14.210087268705758
